model,scenario,region,variable,unit,year,value
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0013410126949892067
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0010837894593196883
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011190326988426815
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011809839921416064
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,249.19265707481694
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,1021.3675399321734
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011327692419826318
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012235649290165098
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.002301391787497539
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,38.747435249000745
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011312850506996951
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012265686496047297
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.002019722361968462
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0014884800747582997
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010908232330606533
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011729881796293301
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0011637279625977498
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0008333204954176869
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011011866402509987
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011875650295759484
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,593.6756612750122
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,3607.8965125631885
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010917395987522571
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011719840514449537
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0019268413327537235
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0016589013160872381
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010902299788548259
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011763810186323408
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,291.8086098679641
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,1592.2008618232871
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010892217068729351
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011695613077115285
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,28.194318077266576
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,588.5893801637696
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010878564527615867
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011719077523876441
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,443.4489798367705
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,2958.994781245625
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010894453110123575
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.0001169368520569134
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0005965539465193501
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0009598589747010547
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010916433606390221
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011914664072556069
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0007988003962541028
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0007416561431445258
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010929248542664887
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011891762123776922
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0013885028125555157
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.00043627518864200807
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010944880173902361
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011806405105799023
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0009627356435775592
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0007590583841733043
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011145830529340541
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012264331286144112
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,6534.154833348759
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,27208.0380296911
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.0002182135789119707
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00023477087463923412
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,3053.09419794102
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,12374.6503584065
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.0001089377513032913
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011703196280535471
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,249.06111381953505
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,1242.1351151350034
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011048120695038057
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011998557982946447
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,7624.668422644312
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,43629.6927684141
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00021800002568026606
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00023428423279454197
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,11.976441845029019
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0008612414308694934
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0011838769741928945
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0014649262188374753
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.00637143035785197
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.001403964859720475
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.00071648796471261
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.00380409328355376
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.01372895450090273
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.006356814001364677
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,77.3885187567878
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0008718112693630792
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,273.8146966973572
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0010124387351507483
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,1289.7491747057768
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.009417972616679836
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0027793389776746267
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.006920959895761937
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.003958344565132736
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0010904663408586835
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.002278362110628935
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0022549350066539357
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.015355207206426852
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.002940049289849741
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0016971142870872934
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0063992530925235346
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.001859037281027619
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0013742813341727478
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0009267641321019371
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.0013048892045013742
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.007621434800753544
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.008867075454452956
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.011601660718687967
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2050,0.019323002401666976
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,3.5472031814622684
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,3.926788476005471e-05
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,4.646266148652701e-05
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,6.19440294241457e-05
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00021993047839460636
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,5.34590230093839e-05
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,2.6642466561296443e-05
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00014597187917065918
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,4.594443143458312
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00022085223578523344
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.0010618890165774054
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,3.2699648726285974e-05
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,1.0143143577728346
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,3.836606607510365e-05
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,4.594277492918706
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.0019368722515662015
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00017202460642449927
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00019460983970019536
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,7.48065347978829e-05
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,3.687043867883667e-05
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00010440313880734371
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,7.091002728892962e-05
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.031244408055153116
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00017939266865427662
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,5.413833990378126e-05
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.002769244482560875
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,5.5484565124788436e-05
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,6.430521447891678e-05
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,3.290579459755788e-05
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,5.4048775902284854e-05
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,2.2077522589652956
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00011038492109071251
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.00012335903789123846
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2050,0.0009758681891348524
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,128.18039510487395
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,648.6944130939928
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022682446211809982
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002501389641773832
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0011897935673089047
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.000998899682938405
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00023348419528084936
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00026234775340560354
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.001468656035892755
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0026529273987031506
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022617850141700362
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024956568138774347
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.002313486254695023
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0012447794293371527
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022761220096958985
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002521787749908342
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.006681447926685983
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,51.68906452691737
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022537692557671472
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00024659900092995887
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.002553349812898391
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0012438673657273257
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0002276975260655689
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00025272690365508196
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0012951181228453336
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0008423668213432442
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022929209001426405
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.00025678878271873513
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0048968623170743426
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,374.3500192793588
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.000450700676159858
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0004946439011676025
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,171.06992779602663
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,1145.9866106248974
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0002391138351939939
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002615776865084151
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,102.19087682390456
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,309.0506108023448
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00023726256104761816
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002588680979198904
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,410.17446623456703
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,1671.9825282162765
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.0004676646400388853
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0005193173328757559
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.0012078800435266362
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2050,0.0017068685225537143
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2050,0.00022669241863233162
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2050,0.0002509563095684945
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2050,0.014270985533961987
